timestamp,headQuat,headEuler,headForw,headLatLon,headTilt,headUV
18.06748,"(0.02148898,-0.9801441,0.1760991, 0.08857100)","(20.42687000,190.2066, 359.33170000)","(-0.16605630,-0.3490117, -0.92228870)","(-20.42687000, -169.79340000)",-0.6262009,"(0.03583419, 0.61108760)"
18.08515,"(0.02136611,-0.9801773,0.1758941, 0.08864118)","(20.40187000,190.2171, 359.34570000)","(-0.16625180,-0.3486026, -0.92240800)","(-20.40187000, -169.78290000)",-0.6132555,"(0.03588319, 0.61094880)"
18.09366,"(0.02100317,-0.9802768,0.1753987, 0.08860897)","(20.34063000,190.2194, 359.38320000)","(-0.16635480,-0.3476006, -0.92276750)","(-20.34063000, -169.78060000)",-0.5781073,"(0.03594214, 0.61060960)"
18.10697,"(0.02063313,-0.9803951,0.1748044, 0.08856282)","(20.26785000,190.2198, 359.42000000)","(-0.16643960,-0.3464094, -0.92320040)","(-20.26785000, -169.78020000)",-0.5435666,"(0.03600812, 0.61020400)"
18.12001,"(0.02018052,-0.9805381,0.1740973, 0.08847545)","(20.18112000,190.2166, 359.46470000)","(-0.16648040,-0.344989, -0.92372460)","(-20.18112000, -169.78340000)",-0.5024107,"(0.03606814, 0.60972240)"
18.13401,"(0.01979240,-0.9806542,0.1735471, 0.08835674)","(20.11326000,190.2087, 359.50270000)","(-0.16642500,-0.343877, -0.92414900)","(-20.11326000, -169.79130000)",-0.4668813,"(0.03610456, 0.60934560)"
18.14778,"(0.01952535,-0.9807569,0.1730849, 0.08818272)","(20.05683000,190.1918, 359.52590000)","(-0.16621250,-0.342952, -0.92453090)","(-20.05683000, -169.80820000)",-0.4449939,"(0.03609443, 0.60903230)"
18.16093,"(0.01928107,-0.9808455,0.1727584, 0.08789188)","(20.01632000,190.1608, 359.54540000)","(-0.16575480,-0.3422878, -0.92485920)","(-20.01632000, -169.83920000)",-0.4270431,"(0.03603911, 0.60880770)"
18.17396,"(0.01918331,-0.9808966,0.1725731, 0.08770630)","(19.99376000,190.1398, 359.55110000)","(-0.16544060,-0.3419178, -0.92505230)","(-19.99376000, -169.86020000)",-0.4210443,"(0.03599072, 0.60868270)"
18.18652,"(0.01910136,-0.9809551,0.1723447, 0.08751888)","(19.96635000,190.1182, 359.55450000)","(-0.16512010,-0.3414682, -0.92527540)","(-19.96636000, -169.88180000)",-0.4177785,"(0.03593701, 0.60853080)"
18.20003,"(0.01904248,-0.9810443,0.1719914, 0.08722607)","(19.92467000,190.083, 359.55150000)","(-0.16459500,-0.3407844, -0.92562100)","(-19.92467000, -169.91700000)",-0.4210443,"(0.03583705, 0.60829950)"
18.21338,"(0.01911596,-0.9811121,0.1717079, 0.08700563)","(19.89246000,190.054, 359.53500000)","(-0.16415980,-0.3402557, -0.92589280)","(-19.89246000, -169.94600000)",-0.4370072,"(0.03573394, 0.60812080)"
18.22734,"(0.01922819,-0.9812049,0.1712365, 0.08686300)","(19.83890000,190.033, 359.51360000)","(-0.16387570,-0.3393766, -0.92626570)","(-19.83890000, -169.96700000)",-0.4571402,"(0.03564614, 0.60782310)"
18.24651,"(0.01933552,-0.9812809,0.1708538, 0.08673511)","(19.79558000,190.0142, 359.49400000)","(-0.16361590,-0.3386653, -0.92657200)","(-19.79558000, -169.98580000)",-0.4760123,"(0.03556669, 0.60758240)"
18.25368,"(0.01939044,-0.9813596,0.1705033, 0.08652125)","(19.75540000,189.9862, 359.47920000)","(-0.16320460,-0.3380055, -0.92688520)","(-19.75541000, -170.01380000)",-0.4901886,"(0.03546894, 0.60735950)"
18.26739,"(0.01936446,-0.9814059,0.1703264, 0.08635195)","(19.73455000,189.9658, 359.47690000)","(-0.16289610,-0.337663, -0.92706490)","(-19.73455000, -170.03420000)",-0.4921804,"(0.03540975, 0.60724420)"
18.28059,"(0.01928407,-0.9814229,0.1702997, 0.08622781)","(19.73058000,189.9524, 359.48360000)","(-0.16268380,-0.3375976, -0.92712560)","(-19.73058000, -170.04760000)",-0.4853748,"(0.03538275, 0.60722250)"
18.29354,"(0.01907219,-0.9814831,0.1700811, 0.08602071)","(19.70301000,189.9312, 359.50230000)","(-0.16236810,-0.3371446, -0.92734560)","(-19.70301000, -170.06880000)",-0.468137,"(0.03535211, 0.60706980)"
18.30677,"(0.01890674,-0.9815168,0.1699379, 0.08595628)","(19.68471000,189.9264, 359.51930000)","(-0.16230910,-0.336844, -0.92746540)","(-19.68471000, -170.07360000)",-0.4519747,"(0.03536415, 0.60696840)"
18.32004,"(0.01869844,-0.9815723,0.1696133, 0.08600883)","(19.64503000,189.936, 359.54180000)","(-0.16250480,-0.3361919, -0.92766770)","(-19.64503000, -170.06400000)",-0.4306931,"(0.03542483, 0.60674760)"
18.33331,"(0.01849401,-0.9816371,0.1691753, 0.08617555)","(19.59231000,189.9589, 359.56510000)","(-0.16292880,-0.3353251, -0.92790690)","(-19.59231000, -170.04110000)",-0.409739,"(0.03552371, 0.60645380)"
18.34653,"(0.01833348,-0.9816767,0.168885, 0.08632826)","(19.55712000,189.9796, 359.58430000)","(-0.16330040,-0.3347464, -0.92805050)","(-19.55712000, -170.02040000)",-0.3916712,"(0.03561044, 0.60625760)"
18.36235,"(0.01809072,-0.9817057,0.1686219, 0.08656425)","(19.52427000,190.0121, 359.61540000)","(-0.16386020,-0.3342061, -0.92814650)","(-19.52427000, -169.98790000)",-0.3620769,"(0.03574711, 0.60607430)"
18.37325,"(0.01778575,-0.9817463,0.1683518, 0.08669238)","(19.48994000,190.0329, 359.65160000)","(-0.16423130,-0.3336414, -0.92828400)","(-19.48994000, -169.96710000)",-0.3280534,"(0.03585881, 0.60588320)"
18.3864,"(0.01734894,-0.9817945,0.1680131, 0.08689124)","(19.44632000,190.0646, 359.70420000)","(-0.16478900,-0.3329236, -0.92844300)","(-19.44632000, -169.93540000)",-0.2783625,"(0.03602523, 0.60564020)"
18.40643,"(0.01686823,-0.9818656,0.1675711, 0.08703645)","(19.39027000,190.0903, 359.75980000)","(-0.16526290,-0.3320008, -0.92868910)","(-19.39026000, -169.90970000)",-0.2264194,"(0.03618002, 0.60532810)"
18.41387,"(0.01622229,-0.981954,0.1669983, 0.08726282)","(19.31737000,190.1286, 359.83520000)","(-0.16595800,-0.3308005, -0.92899360)","(-19.31737000, -169.87140000)",-0.1545051,"(0.03639978, 0.60492220)"
18.42693,"(0.01575700,-0.9820228,0.1665422, 0.08744480)","(19.25981000,190.1583, 359.88950000)","(-0.16649720,-0.3298522, -0.92923420)","(-19.25981000, -169.84170000)",-0.1027921,"(0.03656387, 0.60460170)"
18.44064,"(0.01518812,-0.9820736,0.1662059, 0.08761496)","(19.21502000,190.1889, 359.95710000)","(-0.16704000,-0.3291143, -0.92939840)","(-19.21502000, -169.81110000)",-0.03426402,"(0.03675675, 0.60435100)"
18.4541,"(0.01461253,-0.9821294,0.1658807, 0.08770382)","(19.17143000,190.2099, 0.02389741)","(-0.16742510,-0.3283958, -0.92958340)","(-19.17143000, -169.79010000)",0,"(0.03691024, 0.60410920)"
18.46645,"(0.01403040,-0.9821632,0.1657288, 0.08770768)","(19.14783000,190.2215, 0.09164977)","(-0.16763600,-0.3280065, -0.92968280)","(-19.14782000, -169.77850000)",0.08392937,"(0.03704083, 0.60397800)"
18.48079,"(0.01349162,-0.9822118,0.1655565, 0.08757246)","(19.12232000,190.2153, 0.15118700)","(-0.16756220,-0.327586, -0.92984430)","(-19.12232000, -169.78470000)",0.1412742,"(0.03711188, 0.60383580)"
18.49394,"(0.01302209,-0.9822636,0.1653748, 0.08740593)","(19.09648000,190.204, 0.20173860)","(-0.16740430,-0.3271598, -0.93002280)","(-19.09648000, -169.79600000)",0.1897456,"(0.03715539, 0.60369160)"
18.50726,"(0.01251886,-0.9823459,0.1650523, 0.08716450)","(19.05400000,190.1838, 0.25324000)","(-0.16711880,-0.3264592, -0.93032030)","(-19.05400000, -169.81620000)",0.2398483,"(0.03716654, 0.60345660)"
18.52017,"(0.01214250,-0.9824263,0.1647967, 0.08679306)","(19.02066000,190.1457, 0.28776500)","(-0.16653350,-0.325909, -0.93061790)","(-19.02066000, -169.85440000)",0.2719625,"(0.03710985, 0.60327120)"
18.53353,"(0.01175070,-0.9824797,0.1647327, 0.08636373)","(19.00937000,190.1016, 0.32507570)","(-0.16582980,-0.3257227, -0.93080880)","(-19.00937000, -169.89840000)",0.3071049,"(0.03704166, 0.60320790)"
18.5471,"(0.01135220,-0.9825321,0.1647276, 0.08582883)","(19.00490000,190.0453, 0.36171440)","(-0.16491910,-0.325649, -0.93099650)","(-19.00490000, -169.95470000)",0.3414966,"(0.03693861, 0.60318230)"
18.56711,"(0.01096375,-0.982604,0.1646995, 0.08510731)","(18.99799000,189.9663, 0.39316610)","(-0.16364210,-0.325535, -0.93126170)","(-18.99799000, -170.03370000)",0.3716771,"(0.03676510, 0.60314350)"
18.57322,"(0.01067581,-0.9826689,0.1646802, 0.08442856)","(18.99314000,189.8905, 0.41361400)","(-0.16241450,-0.3254549, -0.93150440)","(-18.99314000, -170.10950000)",0.3906707,"(0.03658438, 0.60311620)"
18.58673,"(0.01044708,-0.9827466,0.1646118, 0.08368461)","(18.98326000,189.8055, 0.42518910)","(-0.16104210,-0.3252919, -0.93180000)","(-18.98326000, -170.19450000)",0.4020255,"(0.03637230, 0.60306010)"
18.60028,"(0.01036690,-0.9828385,0.1644045, 0.08301988)","(18.95876000,189.7266, 0.41921470)","(-0.15978150,-0.3248875, -0.93215780)","(-18.95876000, -170.27340000)",0.3956476,"(0.03614306, 0.60292510)"
18.61362,"(0.01033557,-0.9829215,0.1642521, 0.08233994)","(18.94109000,189.6451, 0.40773310)","(-0.15847210,-0.3245958, -0.93248310)","(-18.94108000, -170.35490000)",0.3851218,"(0.03589833, 0.60282860)"
18.6266,"(0.01022689,-0.9829969,0.164092, 0.08177070)","(18.92174000,189.5783, 0.40762050)","(-0.15740440,-0.3242764, -0.93277510)","(-18.92173000, -170.42170000)",0.3851218,"(0.03571153, 0.60272250)"
18.64044,"(0.01023076,-0.9830776,0.1639653, 0.08105075)","(18.90741000,189.4915, 0.39147130)","(-0.15600340,-0.3240397, -0.93309260)","(-18.90740000, -170.50850000)",0.3706227,"(0.03544462, 0.60264560)"
18.65366,"(0.01015767,-0.983144,0.1639251, 0.08033199)","(18.90233000,189.4066, 0.38541450)","(-0.15462560,-0.3239559, -0.93335080)","(-18.90233000, -170.59340000)",0.3636945,"(0.03519785, 0.60262010)"
18.66708,"(0.01019705,-0.9831975,0.163937, 0.07964569)","(18.90435000,189.3236, 0.36715160)","(-0.15327150,-0.3239892, -0.93356250)","(-18.90435000, -170.67640000)",0.3471792,"(0.03493887, 0.60263490)"
18.68079,"(0.01021461,-0.9832905,0.1637714, 0.07883155)","(18.88563000,189.2251, 0.34715860)","(-0.15168290,-0.3236801, -0.93392900)","(-18.88563000, -170.77490000)",0.3280534,"(0.03463483, 0.60253510)"
18.69389,"(0.01031832,-0.9833595,0.1637003, 0.07810145)","(18.87861000,189.1353, 0.31955360)","(-0.15022540,-0.3235642, -0.93420480)","(-18.87861000, -170.86470000)",0.301316,"(0.03434485, 0.60250080)"
18.7072,"(0.01049362,-0.9834662,0.1634694, 0.07721308)","(18.85376000,189.0246, 0.27872930)","(-0.14844210,-0.3231538, -0.93463180)","(-18.85376000, -170.97540000)",0.2631872,"(0.03396857, 0.60237090)"
18.7251,"(0.01075362,-0.9835407,0.1633944, 0.07638473)","(18.84765000,188.92, 0.23056980)","(-0.14674080,-0.3230529, -0.93493570)","(-18.84764000, -171.08000000)",0.2167048,"(0.03360289, 0.60233240)"
18.73391,"(0.01107687,-0.9836374,0.1632097, 0.07548118)","(18.82934000,188.8048, 0.17236140)","(-0.14487650,-0.3227504, -0.93533050)","(-18.82934000, -171.19520000)",0.1619255,"(0.03319061, 0.60222700)"
18.74687,"(0.01141895,-0.983718,0.1631568, 0.07448698)","(18.82639000,188.6788, 0.11138690)","(-0.14282220,-0.3227018, -0.93566320)","(-18.82639000, -171.32120000)",0.1046783,"(0.03276312, 0.60220480)"
18.76058,"(0.01175984,-0.9838089,0.163076, 0.07340313)","(18.82009000,188.542, 0.04852952)","(-0.14059380,-0.3225977, -0.93603630)","(-18.82010000, -171.45800000)",0.04423466,"(0.03229308, 0.60216620)"
18.77437,"(0.01204482,-0.9838993,0.1629861, 0.07233691)","(18.81215000,188.4085, 359.99260000)","(-0.13841820,-0.3224665, -0.93640580)","(-18.81215000, -171.59150000)",0,"(0.03184199, 0.60211960)"
18.78706,"(0.01225292,-0.9840218,0.1627311, 0.07119998)","(18.78432000,188.2676, 359.94300000)","(-0.13613680,-0.3220067, -0.93689820)","(-18.78432000, -171.73250000)",-0.05233916,"(0.03138041, 0.60196380)"
18.8005,"(0.01243859,-0.9841376,0.1625358, 0.07000410)","(18.76314000,188.1202, 359.89550000)","(-0.13374390,-0.3216566, -0.93736300)","(-18.76314000, -171.87980000)",-0.09691329,"(0.03090346, 0.60184610)"
18.81389,"(0.01255740,-0.984261,0.1623246, 0.06872696)","(18.73948000,187.9645, 359.85430000)","(-0.13121380,-0.3212657, -0.93785470)","(-18.73948000, -172.03550000)",-0.1356209,"(0.03041208, 0.60171600)"
18.82702,"(0.01257748,-0.9843989,0.1620038, 0.06749374)","(18.70227000,187.8157, 359.82490000)","(-0.12880630,-0.3206505, -0.93839870)","(-18.70227000, -172.18430000)",-0.166689,"(0.02995718, 0.60151190)"
18.84048,"(0.01252108,-0.984503,0.1618924, 0.06624173)","(18.68869000,187.6667, 359.80610000)","(-0.12637620,-0.320426, -0.93880580)","(-18.68869000, -172.33330000)",-0.183454,"(0.02951622, 0.60144040)"
18.85379,"(0.01238098,-0.9846354,0.1616274, 0.06493387)","(18.65664000,187.5124, 359.79490000)","(-0.12387010,-0.3198961, -0.93932040)","(-18.65664000, -172.48760000)",-0.1948336,"(0.02907139, 0.60126750)"
18.86686,"(0.01215773,-0.9847694,0.1613867, 0.06352716)","(18.62676000,187.3479, 359.79200000)","(-0.12119500,-0.319402, -0.93983720)","(-18.62677000, -172.65210000)",-0.1968319,"(0.02861083, 0.60111210)"
18.88711,"(0.01194372,-0.984878,0.1612564, 0.06220169)","(18.60981000,187.1933, 359.79050000)","(-0.11867020,-0.3191216, -0.94025470)","(-18.60981000, -172.80670000)",-0.1968319,"(0.02817541, 0.60101150)"
18.89357,"(0.01170598,-0.9850121,0.1609439, 0.06092082)","(18.57160000,187.0441, 359.79140000)","(-0.11624750,-0.3184896, -0.94077160)","(-18.57160000, -172.95590000)",-0.1978235,"(0.02775836, 0.60079450)"
18.90746,"(0.01166978,-0.9851232,0.160736, 0.05966622)","(18.54698000,186.8944, 359.76970000)","(-0.11380560,-0.3180821, -0.94120790)","(-18.54698000, -173.10560000)",-0.2167048,"(0.02730668, 0.60065330)"
18.91988,"(0.01179197,-0.985234,0.16044, 0.05860033)","(18.51325000,186.7641, 359.73220000)","(-0.11168630,-0.317524, -0.94165000)","(-18.51325000, -173.23590000)",-0.2533378,"(0.02688575, 0.60046280)"
18.93368,"(0.01198385,-0.9853337,0.1602116, 0.05749844)","(18.48775000,186.6283, 359.68630000)","(-0.10947040,-0.3171019, -0.94205240)","(-18.48775000, -173.37170000)",-0.2967354,"(0.02643239, 0.60031930)"
18.94687,"(0.01225185,-0.9854336,0.1599343, 0.05649464)","(18.45704000,186.5027, 359.63300000)","(-0.10742450,-0.3165936, -0.94245920)","(-18.45704000, -173.49730000)",-0.3477423,"(0.02600563, 0.60014690)"
18.96062,"(0.01242494,-0.985514,0.1597842, 0.05546892)","(18.44037000,186.3766, 359.59150000)","(-0.10536020,-0.3163175, -0.94278440)","(-18.44037000, -173.62340000)",-0.386643,"(0.02560496, 0.60005240)"
18.97418,"(0.01261857,-0.9855824,0.1596988, 0.05444898)","(18.43127000,186.2509, 359.54810000)","(-0.10329760,-0.3161668, -0.94306360)","(-18.43126000, -173.74910000)",-0.4284154,"(0.02519649, 0.60000170)"
18.98639,"(0.01272997,-0.9856715,0.1594808, 0.05343731)","(18.40621000,186.1276, 359.51390000)","(-0.10128290,-0.3157518, -0.94342050)","(-18.40621000, -173.87240000)",-0.4609765,"(0.02480823, 0.59986320)"
19.00064,"(0.01288318,-0.9857525,0.1593046, 0.05242206)","(18.38620000,186.0032, 359.47490000)","(-0.09924565,-0.3154206, -0.94374810)","(-18.38620000, -173.99680000)",-0.4981082,"(0.02440959, 0.59975390)"
19.01361,"(0.01298366,-0.9858243,0.159194, 0.05137164)","(18.37341000,185.8758, 359.44190000)","(-0.09715299,-0.3152087, -0.94403640)","(-18.37341000, -174.12420000)",-0.5293413,"(0.02401084, 0.59968550)"
19.0266,"(0.01301242,-0.9859221,0.158925, 0.05031092)","(18.34177000,185.7483, 359.41640000)","(-0.09506930,-0.3146846, -0.94442340)","(-18.34177000, -174.25180000)",-0.5532007,"(0.02362287, 0.59951350)"
19.04562,"(0.01306089,-0.985995,0.1588303, 0.04915441)","(18.33038000,185.6092, 359.38780000)","(-0.09278307,-0.3144958, -0.94471350)","(-18.33038000, -174.39080000)",-0.5808088,"(0.02319795, 0.59945570)"
19.05348,"(0.01300716,-0.9860589,0.1588232, 0.04789400)","(18.32846000,185.4598, 359.36990000)","(-0.09032093,-0.314464, -0.94496270)","(-18.32846000, -174.54020000)",-0.5977437,"(0.02275711, 0.59943820)"
19.06684,"(0.01272423,-0.9861259,0.1588092, 0.04662133)","(18.32448000,185.3134, 359.37910000)","(-0.08790757,-0.3143981, -0.94521250)","(-18.32448000, -174.68660000)",-0.589503,"(0.02236336, 0.59941180)"
19.08081,"(0.01247140,-0.986219,0.158649, 0.04524500)","(18.30370000,185.1539, 359.38180000)","(-0.08528580,-0.3140538, -0.94556680)","(-18.30370000, -174.84610000)",-0.5865081,"(0.02192402, 0.59929240)"
19.09326,"(0.01213226,-0.9863191,0.1584266, 0.04391347)","(18.27535000,185.0013, 359.39550000)","(-0.08278125,-0.3135839, -0.94594520)","(-18.27535000, -174.99870000)",-0.5736903,"(0.02151930, 0.59913280)"
19.10726,"(0.01181066,-0.9864029,0.1582718, 0.04265938)","(18.25503000,184.8577, 359.40890000)","(-0.08042008,-0.3132471, -0.94626050)","(-18.25503000, -175.14230000)",-0.5609285,"(0.02113909, 0.59901880)"
19.12056,"(0.01155986,-0.9864807,0.1581494, 0.04136550)","(18.23886000,184.7081, 359.41340000)","(-0.07795616,-0.3129791, -0.94655540)","(-18.23885000, -175.29190000)",-0.5567266,"(0.02072901, 0.59892850)"
19.13402,"(0.01126529,-0.9865364,0.1581211, 0.04020706)","(18.23351000,184.5756, 359.42620000)","(-0.07576890,-0.3128904, -0.94676210)","(-18.23351000, -175.42440000)",-0.5446455,"(0.02037847, 0.59889920)"
19.14706,"(0.01097418,-0.9865983,0.1580347, 0.03909480)","(18.22151000,184.4485, 359.43910000)","(-0.07367312,-0.3126915, -0.94699330)","(-18.22151000, -175.55150000)",-0.5322903,"(0.02004308, 0.59883400)"
19.16076,"(0.01054828,-0.9866644,0.1579232, 0.03797964)","(18.20608000,184.3236, 359.46800000)","(-0.07161468,-0.3124357, -0.94723560)","(-18.20608000, -175.67640000)",-0.5047422,"(0.01973641, 0.59875050)"
19.17565,"(0.01010124,-0.9867227,0.1578342, 0.03694066)","(18.19327000,184.2082, 359.50100000)","(-0.06971174,-0.3122234, -0.94744750)","(-18.19328000, -175.79180000)",-0.4739525,"(0.01946217, 0.59868200)"
19.18699,"(0.00962651,-0.9867968,0.1576162, 0.03600790)","(18.16554000,184.1058, 359.53880000)","(-0.06803038,-0.3117636, -0.94772120)","(-18.16555000, -175.89420000)",-0.4374548,"(0.01922286, 0.59853140)"
19.20574,"(0.00909430,-0.9868881,0.1573048, 0.03499138)","(18.12679000,183.9945, 359.58150000)","(-0.06620400,-0.3111209, -0.94806160)","(-18.12679000, -176.00550000)",-0.3971285,"(0.01897943, 0.59831900)"
19.21368,"(0.00863845,-0.9869566,0.1570902, 0.03412770)","(18.09973000,183.9001, 359.61850000)","(-0.06465109,-0.310672, -0.94831590)","(-18.09973000, -176.09990000)",-0.3626169,"(0.01876837, 0.59817170)"
19.22686,"(0.00818766,-0.9870138,0.1569431, 0.03325202)","(18.08060000,183.8042, 359.65490000)","(-0.06307041,-0.3103545, -0.94852630)","(-18.08060000, -176.19580000)",-0.3274564,"(0.01856250, 0.59806790)"
19.24044,"(0.00760266,-0.9870942,0.1566743, 0.03225383)","(18.04688000,183.6961, 359.70460000)","(-0.06129286,-0.3097951, -0.94882550)","(-18.04688000, -176.30390000)",-0.2804634,"(0.01833802, 0.59789140)"
19.25394,"(0.00707909,-0.9871741,0.1564148, 0.03117080)","(18.01455000,183.5768, 359.74540000)","(-0.05932747,-0.3092585, -0.94912560)","(-18.01455000, -176.42320000)",-0.2414744,"(0.01806748, 0.59770870)"
19.26688,"(0.00649195,-0.9872812,0.1560309, 0.02980029)","(17.96763000,183.4243, 359.78800000)","(-0.05681665,-0.3084797, -0.94953260)","(-17.96763000, -176.57570000)",-0.2007689,"(0.01770765, 0.59744290)"
19.28091,"(0.00590516,-0.987439,0.1553544, 0.02818630)","(17.88689000,183.2426, 359.82510000)","(-0.05382971,-0.3071388, -0.95014120)","(-17.88689000, -176.75740000)",-0.165511,"(0.01725858, 0.59698960)"
19.29321,"(0.00532669,-0.9876233,0.1545258, 0.02633675)","(17.78868000,183.0326, 359.85670000)","(-0.05037535,-0.3055072, -0.95085620)","(-17.78868000, -176.96740000)",-0.1356209,"(0.01672184, 0.59643980)"
19.30706,"(0.00458110,-0.98785,0.153442, 0.02422734)","(17.66056000,182.7947, 359.90280000)","(-0.04646008,-0.3033773, -0.95173730)","(-17.66056000, -177.20530000)",-0.08846933,"(0.01612610, 0.59572570)"
19.32038,"(0.00402891,-0.9880551,0.1524901, 0.02185882)","(17.54852000,182.5227, 359.92220000)","(-0.04196671,-0.3015133, -0.95253810)","(-17.54852000, -177.47730000)",-0.07401875,"(0.01539540, 0.59510280)"
19.33383,"(0.00354501,-0.9882594,0.1514971, 0.01947838)","(17.43208000,182.2481, 359.93360000)","(-0.03742527,-0.299575, -0.95333840)","(-17.43208000, -177.75190000)",-0.06255726,"(0.01464367, 0.59445890)"
19.34703,"(0.00317640,-0.9885005,0.1502484, 0.01679444)","(17.28638000,181.9355, 359.92600000)","(-0.03224812,-0.2971479, -0.95428690)","(-17.28638000, -178.06450000)",-0.07132626,"(0.01375425, 0.59365730)"
19.36557,"(0.00316931,-0.9888099,0.14852, 0.01366127)","(17.08575000,181.5632, 359.86760000)","(-0.02607540,-0.2938026, -0.95551030)","(-17.08575000, -178.43680000)",-0.1251145,"(0.01265413, 0.59254320)"
19.37526,"(0.00366276,-0.9891509,0.1464921, 0.01035340)","(16.85086000,181.162, 359.74780000)","(-0.01940902,-0.2898815, -0.95686580)","(-16.85086000, -178.83800000)",-0.2406627,"(0.01137280, 0.59122800)"
